,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0,0,1,0.7601254446016752,0.009083032608032227,"{'nystroem__gamma': 0.011497671238805652, 'svm__C': 0.1}",0.7556907015173826,0.7556907015173826,0.0006089852164836945,0.008151817321777343,0.0003905199501504789
1,0,65,0.8460244005048381,0.03472113609313965,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8415965165496722,0.8415965165496722,0.005693063475983588,0.03106036186218262,0.0017533081497843677
2,1,129,0.8456037021455617,0.07603693008422852,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.841597124524108,0.841597124524108,0.006285968280858524,0.06364531517028808,0.0034076352974776935
3,2,193,0.8472864955826672,0.14874887466430664,"{'nystroem__gamma': 0.0010162601626016261, 'svm__C': 3.1622776601683795}",0.8415976109036567,0.8415976109036567,0.00838040493085065,0.16634116172790528,0.011043814599295518
4,2,257,0.8465980800856695,0.15474271774291992,"{'nystroem__gamma': 8.982555655316915e-05, 'svm__C': 3.1622776601683795}",0.8422196903464604,0.8422196903464604,0.007214424906939562,0.14471058845520018,0.011988905844628684
5,3,321,0.8461773817263931,0.2051990032196045,"{'nystroem__gamma': 8.982555655316915e-05, 'svm__C': 3.1622776601683795}",0.8422195687515732,0.8422195687515732,0.006907522409838929,0.19797077178955078,0.014566641688103255
6,4,385,0.8468275519180021,0.24556589126586914,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.84237569658671,0.84237569658671,0.006290828452966706,0.21927595138549805,0.013241181539192397
7,4,449,0.8476307033311661,0.29756593704223633,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8429992351681598,0.8429992351681598,0.006101164334487127,0.27587175369262695,0.006548132378959046
8,5,514,0.8469422878341684,0.3429911136627197,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8425317028269597,0.8425317028269597,0.006338362098925443,0.3262345790863037,0.024197951888343682
9,6,578,0.8451830037862852,0.46335601806640625,"{'nystroem__gamma': 8.982555655316915e-05, 'svm__C': 100.0}",0.843000207927257,0.843000207927257,0.006076169006455728,0.5092175006866455,0.017476850136266268
10,6,642,0.847477722109611,0.4177401065826416,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8423755749918227,0.8423755749918227,0.006668892639387558,0.47537055015563967,0.05381976285141596
11,7,706,0.8468275519180021,0.5168361663818359,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8433111260537716,0.8433111260537716,0.007707821984262495,0.5239272117614746,0.04836734663807676
12,8,770,0.8469805331395571,0.556694746017456,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8429994783579339,0.8429994783579339,0.006134479382674856,0.626182222366333,0.07126802636734879
13,9,834,0.845221249091674,0.7624368667602539,"{'nystroem__gamma': 8.982555655316915e-05, 'svm__C': 100.0}",0.8422198119413477,0.8422198119413477,0.0063325628038785175,0.8641378879547119,0.0885325143244363
14,9,898,0.8466363253910583,0.7159850597381592,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8431553630032965,0.8431553630032965,0.006091381816710337,0.8216186046600342,0.0895511424325429
15,10,963,0.8449917772593414,0.9684538841247559,"{'nystroem__gamma': 8.982555655316915e-05, 'svm__C': 100.0}",0.8431549982186348,0.8431549982186348,0.007146620319570585,1.0817698955535888,0.06260117111164121
16,11,1027,0.8467510613072246,0.8651421070098877,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8429994783579341,0.8429994783579341,0.006034636373757271,1.020134687423706,0.04302164943794644
17,11,1091,0.8456419474509504,2.2420458793640137,"{'nystroem__gamma': 8.982555655316915e-05, 'svm__C': 100.0}",0.8426877090672094,0.8426877090672094,0.0074205028325697595,1.4508254051208496,0.18548983708242736
18,12,1155,0.8467893066126133,1.023935079574585,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8426878306620964,0.8426878306620964,0.0055649168725354905,1.297346544265747,0.08757136652747119
19,13,1219,0.8459096645886718,1.1480870246887207,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8420640488908724,0.8420640488908724,0.006573692745068486,1.5570789337158204,0.04601125108593103
20,13,1283,0.8467128160018358,1.2179381847381592,"{'nystroem__gamma': 7.939532520325204e-06, 'svm__C': 100.0}",0.8422199335362347,0.8422199335362347,0.00597395704961046,1.676872158050537,0.09813988156201531
